FIPS,MEDIAN_INCOME
01001,78204
01001,102478
01001,52112
01001,67940
01001,31603
01001,64683
01001,43206
01001,41800
01001,84819
01001,82327
01001,56690
01001,84320
01001,49047
01001,51216
01001,47620
01001,48887
01001,48779
01001,47419
01001,44038
01001,76896
01001,67092
01001,46972
01001,56650
01001,66734
01001,74624
01001,50635
01001,43059
01001,64623
01001,63503
01001,64343
01001,74751
01001,55517
01001,44145
01001,75014
01001,55344
01001,34501
01001,36293
01001,59670
01001,60193
01001,43214
01001,59411
01001,61699
01001,52957
01001,64195
01001,55990
01001,41200
01001,43471
01001,83060
01001,74130
01001,63082
01001,44569
01001,61275
01001,67341
01001,70239
01001,74043
01001,47000
01001,67692
01001,65000
01001,64850
01001,62885
01001,58794
01001,65080
01001,43750
01001,81958
01001,61401
01001,62270
01001,79556
01001,57928
01001,78125
01001,77266
01001,61056
01001,58000
01001,73818
01001,52432
01001,59231
01001,83194
01001,72054
01001,86375
01001,74766
01001,78981
01001,74459
01001,74279
01001,26686
01001,75417
01001,64688
01001,70221
01001,73792
01001,66766
01001,96552
01001,61169
01001,80847
01001,62024
01001,72500
01001,74161
01001,51364
01001,72589
01001,76074
01001,77500
01001,34769
01001,70768
01001,65455
01001,71726
01001,63691
01001,69870
01001,73011
01001,77000
01001,70250
01001,39148
01001,58854
01001,75283
01001,84137
01001,62722
01001,73855
01001,47333
01001,63171
01001,62197
01001,50435
01001,49655
01001,74607
01001,63789
01001,50260
01001,58092
01001,50391
01001,48435
01001,82015
01001,60543
01001,46587
01001,44712
01001,48416
01001,60656
01001,59049
01001,58475
01001,75664
01001,46190
01001,48484
01001,73223
01001,54973
01001,84764
01001,50865
01001,61553
01001,59009
01001,61476
01001,51351
01001,54071
01001,45573
01001,52794
01001,72568
01001,31995
01001,46173
01001,49149
01001,55278
01001,43513
01001,53471
01001,48540
01001,57223
01001,54475
01001,59333
01001,41475
01001,63084
01001,52152
01001,71662
01001,30500
01001,49205
01001,53233
01001,49477
01001,63115
01001,80296
01001,59674
01001,50714
01001,56269
01001,58189
01001,58103
01001,70829
01001,74162
01001,58395
01001,56648
01001,72365
01001,66687
01001,57408
01001,53102
01001,46159
01001,50489
01001,44591
01001,60227
01001,56537
01001,58133
01001,66218
01001,78439
01001,82588
01001,42679
01001,52260
01001,63829
01001,62337
01001,62799
01001,62052
01001,56802
01001,86005
01001,71736
01001,63190
01001,50381
01001,61858
01001,60281
01001,54088
01001,61051
01001,52824
01001,49502
01001,52206
01001,131202
01001,94048
01001,58846
01001,76902
01001,58847
01001,61754
01001,71958
01001,68462
01001,69413
01001,75994
01001,70625
01001,69703
01001,82730
01001,42313
01001,56075
01001,66051
01001,70571
01001,87564
01001,64250
01001,69339
01001,59295
01001,95155
01001,58388
01001,52612
01001,41188
01001,31310
01001,55305
01001,72888
01001,77158
01001,68503
01001,71870
01001,68455
01001,51334
01001,55061
01001,84583
01001,54328
01001,63485
01001,108114
01001,59830
01001,60333
01001,77355
01001,42137
01001,46431
01001,52364
01001,117588
01001,60165
01001,68554
01001,99015
01001,59946
01001,59632
01001,72472
01001,68904
01001,58819
01001,59915
01001,81739
01001,52197
01001,42672
01001,72332
01001,74149
01001,55789
01001,54114
01001,62855
01001,108185
01001,64014
01001,50417
01001,33409
01001,56648
01001,50081
01001,51741
01001,71031
01001,38500
01001,95898
01001,58859
01001,65351
01001,55372
01001,68377
01001,76541
01001,64700
01001,55461
01001,42212
01001,113409
01001,66800
01001,58460
01001,60098
01001,76605
01001,85348
01001,50545
01001,67799
01001,106806
01001,59556
01001,59355
01001,56082
01001,70455
01001,64809
01001,67080
01001,93776
01001,52788
01001,46728
01001,55339
01001,68299
01001,61179
01001,72532
01001,73104
01001,66040
01001,82122
01001,54044
01001,85827
01001,72052
01001,63955
01001,52281
01001,63147
01001,54810
01001,86802
01001,64725
01001,54563
01001,71457
01001,39336
01001,70112
01001,65470
01001,58125
01001,65693
01001,61752
01001,49919
01001,32625
01001,59934
01001,42230
01001,47492
01001,81826
01001,63472
01001,59103
01001,88606
01001,110498
01001,71420
01001,67927
01001,65703
01001,70192
01001,66341
01001,57612
01001,56304
01001,61122
01001,56997
01001,76919
01001,55469
01001,61768
01001,66000
01001,59975
01001,64773
01001,58109
01001,71442
01001,53869
01001,65636
01001,51087
01001,63367
01001,57411
01001,51919
01001,63888
01001,45833
01001,67128
01001,47447
01001,77083
01001,68750
01001,55174
01001,51270
01001,73462
01001,48191
01001,93984
01001,59076
01001,64494
01001,56033
01001,62818
01001,97266
01001,61325
01001,55082
01001,62857
01001,51528
01001,59310
01001,41044
01001,50160
01001,66021
01001,64988
01001,76402
01001,73372
01001,64972
01001,62593
01001,102099
01001,68164
01001,67689
01001,59066
01001,50448
01001,29014
01001,64874
01001,80905
01001,70288
01001,45417
01001,46912
01001,56056
01001,58016
01001,66118
01001,66250
01001,124917
01001,63490
01001,67506
01001,59924
01001,46338
01001,59526
01001,67512
01001,54855
01001,90141
01001,62689
01001,64659
01001,50436
01001,74167
01001,71923
01001,83382
01001,38182
01001,54695
01001,78750
01001,61250
01001,75000
01001,39031
01001,81905
01001,66406
01001,46989
01001,45905
01001,58864
01001,59220
01001,66254
01001,97169
01001,51663
01001,50647
01001,62794
01001,52321
01001,57849
01001,59673
01001,68274
01001,70101
01001,49862
01001,76135
01001,71719
01001,75085
01001,62506
01001,66100
01001,67964
01001,62168
01001,51626
01001,45645
01001,108309
01001,92461
01001,91898
01001,89897
01001,62524
01001,82261
01001,63723
01001,36527
01001,41887
01001,85603
01001,77865
01001,78292
01001,53673
01001,58750
01001,108058
01001,74738
01001,69956
01001,61688
01001,62521
01001,65527
01001,89803
01001,75000
01001,70877
01001,126092
01001,44650
01001,76875
01001,94658
01001,54890
01001,67459
01001,73765
01001,137058
01001,101846
01001,69861
01001,96877
01001,115146
01001,76411
01001,70074
01001,87083
01001,88478
01001,71494
01001,66075
01001,94310
01001,58985
01001,79078
01001,90625
01001,69897
01001,77328
01001,66426
01001,64778
01001,79853
01001,68021
01001,75247
01001,57500
01001,102617
01001,55160
01001,66339
01001,67298
01001,62337
01001,140160
01001,79972
01001,61709
01001,77644
01001,61375
01001,80467
01001,52978
01001,42216
01001,59199
01001,62608
01001,86267
01001,52575
01001,70339
01001,48892
01001,98910
01001,114185
01001,67778
01001,96098
01001,57057
01001,43831
01001,83898
01001,56481
01001,150113
01001,129495
01001,61401
01001,91959
01001,68348
01001,95603
01001,64819
01001,83689
01001,118695
01001,42864
01001,85268
01001,56759
01001,49244
01001,109504
01001,86397
01001,48445
01001,62946
01001,96118
01001,107046
01001,72851
01001,110517
01001,85212
01001,67169
01001,42269
01001,178707
01001,80343
01001,54460
01001,82972
01001,75487
01001,51691
01001,74154
01001,70769
01001,68525
01001,120125
01001,55933
01001,69500
01001,62161
01001,94175
01001,59396
01001,50938
01001,54115
01001,110667
01001,55082
01001,88225
01001,128873
01001,60767
01001,98125
01001,64184
01001,82931
01001,63975
01001,78468
01001,49020
01001,45136
01001,64437
01001,46859
01001,68465
01001,109576
01001,133792
01001,71458
01001,62821
01001,45788
01001,84331
01001,62774
01001,59766
01001,50740
01001,55359
01001,108326
01001,113638
01001,44706
01001,54458
01001,69829
01001,94189
01001,76250
01001,42724
01001,42778
01001,49375
01001,132774
01001,154734
01001,65125
01001,85368
01001,41438
01001,67758
01001,59752
01001,48681
01001,89598
01001,59808
01001,117919
01001,100668
01001,42434
01001,66718
01001,64017
01001,38497
01001,50741
01001,120919
01001,58972
01001,52791
01001,62671
01001,52671
01001,66716
01001,62586
01001,90089
01001,90685
01001,56364
01001,70206
01001,64648
01001,65042
01001,69107
01001,87316
01001,78306
01001,67999
01001,94948
01001,71528
01001,72932
01001,80374
01001,54650
01001,82755
01001,62411
01001,71115
01001,63539
01001,88358
01001,71143
01001,122148
01001,98546
01001,69928
01001,70400
01001,69690
01001,71227
01001,78359
01001,60293
01001,62350
01001,63750
01001,96632
01001,83682
01001,85474
01001,90085
01001,107982
01001,73513
01001,67405
01001,93985
01001,57091
01001,72212
01001,80989
01001,52893
01001,68015
01001,48347
01001,77329
01001,56152
01001,44449
01001,52116
01001,52828
01001,41421
01001,42790
01001,61164
01001,52672
01001,50991
01001,61530
01001,48662
01001,60299
01001,61017
01001,49302
01001,58326
01001,55671
01001,95523
01001,58887
01001,52279
01001,48593
01001,47237
01001,29980
01001,67537
01001,60329
01001,53454
01001,47799
01001,68049
01001,39527
01001,62704
01001,54508
01001,63805
01001,49280
01001,57867
01001,61738
01001,61038
01001,41200
01001,61373
01001,77871
01001,52055
01001,55057
01001,50256
01001,45194
01001,42544
01001,56807
01001,53475
01001,58293
01001,51859
01001,55539
01001,42061
01001,53341
01001,54688
01001,56193
01001,48038
01001,59153
01001,57645
01001,64619
01001,69609
01001,77490
01001,68722
01001,61664
01001,87700
01001,74009
01001,66250
01001,82792
01001,63496
01001,88108
01001,73992
01001,71785
01001,72579
01001,71785
01001,71834
01001,62786
01001,73154
01001,59727
01001,64349
01001,80248
01001,66917
01001,83372
01001,59058
01001,65508
01001,80604
01001,65150
01001,79412
01001,80085
01001,70704
01001,72091
01001,57258
01001,67726
01001,68611
01001,76185
01001,63401
01001,63471
01001,59528
01001,62118
01001,68213
01001,75886
01001,69621
01001,82857
01001,96734
01001,74536
01001,88802
01001,76208
01001,73284
01001,58720
01001,75331
01001,62649
01001,74390
01001,58322
01001,102482
01001,77648
01001,59055
01001,67032
01001,71898
01001,63142
01001,71295
01001,69556
01001,67132
01001,77359
01001,61270
01001,95851
01001,104100
01001,71189
01001,64968
01001,72873
01001,66417
01001,59881
01001,60547
01001,95253
01001,66721
01001,79164
01001,71209
01001,64646
01001,64882
01001,64375
01001,63905
01001,77884
01001,86092
01001,71247
01001,48987
01001,70533
01001,66299
01001,70855
01001,82791
01001,76464
01001,112681
01001,82672
01001,62648
01001,87545
01001,18605
01001,21694
01001,19826
01001,22361
01001,21714
01001,23591
01001,23175
01001,18931
01001,21750
01001,22167
01001,30729
01001,25720
01001,30113
01001,26094
01001,27278
01001,35126
01001,24307
01001,28461
01001,23204
01001,20614
01001,27149
01001,20797
01001,17254
01001,23933
01001,27614
01001,33388
01001,25170
01001,21213
01001,16210
01001,20273
01001,21400
01001,46048
01001,39532
01001,28001
01001,24862
01001,26083
01001,20484
01001,18413
01001,23823
01001,28196
01001,18920
01001,19323
01001,16170
01001,25697
01001,22500
01001,23769
01001,20352
01001,20541
01001,19363
01001,17963
01001,21415
01001,23010
01001,21416
01001,21399
01001,19062
01001,23422
01001,20959
01001,18827
01001,23624
01001,25223
01001,26745
01001,20564
01001,21611
01001,17921
01001,26981
01001,21320
01001,17834
01001,23197
01001,33349
01001,29648
01001,38773
01001,17624
01001,25235
01001,23877
01001,17531
01001,24882
01001,21279
01001,21918
